,avg_gas_price,min_gas_price,avg_difficulty,avg_gas_limit,avg_gas_used,avg_size,avg_transaction_count,sum_tx_ether,num_blk,num_trn
40,216.4304810278793,0.0,3820389200000000.0,12471440.131944446,12322684.861111108,43.395298611111116,196.25,214230.742996648,288,56520
41,187.00325709745476,1e-09,3823008600000000.0,12484008.324626867,12322292.518656725,43.056880597014924,194.16791044776107,216077.99168434454,268,52037
42,129.19463203500342,0.0,3873636000000000.0,12491532.98657718,12341466.744966442,40.217110738255045,170.758389261745,89095.97318086009,298,50886
43,129.66951115198015,0.0,3904920600000000.0,12488754.225454548,12244159.56363636,41.00582181818181,177.3054545454546,92554.31972824737,275,48759
44,133.37095975908156,0.0,3906186600000000.0,12476458.269372687,12316093.90774908,43.57123616236163,186.19188191881915,129922.98005863169,271,50458
45,122.41041207889928,2e-09,3968277300000000.0,12491706.36619718,12164643.151408454,41.958390845070426,178.98591549295767,117799.20227379436,284,50832
46,84.77250832012642,0.0,3952702000000000.0,12485608.880769232,12222307.030769233,40.2445923076923,168.99230769230766,116036.56739546967,260,43938
47,71.19212609255591,0.0,3966980500000000.0,12454507.352941178,12350251.114186855,38.501719723183385,162.64705882352942,145982.2018444892,289,47005
48,88.59686286126049,2e-09,3963987700000000.0,12486562.094262298,12216173.352459025,39.97552868852458,177.50409836065575,165359.461885225,244,43311
49,91.48977101665844,0.0,3922659700000000.0,12485708.582375478,12130789.168582382,41.15716858237547,172.93869731800757,133474.89792458588,261,45137
50,76.03189068838508,0.0,3887327700000000.0,12471570.43571429,12134847.446428573,39.588010714285716,182.91785714285714,96165.38174323883,280,51217
51,69.77563947102861,0.0,3928055500000000.0,12478229.507246375,11922218.43115942,39.281597826086944,180.536231884058,86946.68382526991,276,49828
52,73.70370591868702,0.0,3868623300000000.0,12490914.413502108,12208900.12658228,40.60784388185653,178.00000000000009,98635.365392682,237,42186
53,101.60079143774584,0.0,3800113800000000.0,12482786.484374994,12126799.355468756,44.58435937500001,182.03125000000003,214368.620242124,256,46600
54,112.84969853472143,0.0,3766757500000000.0,12471086.132841324,12216599.675276754,43.12978966789669,190.9778597785977,141926.86653960304,271,51755
55,83.62267168353978,0.0,3781471000000000.0,12472357.194656486,12117018.667938927,44.68824427480916,203.83587786259537,189674.67908055216,262,53405
56,93.64133425065435,5e-09,3799060400000000.0,12480653.571428575,12282565.024390245,45.1136306620209,205.6411149825784,174113.02558858396,287,59019
57,101.67391404162652,0.0,3828747800000000.0,12459493.926829265,12323407.369337983,43.75116027874565,193.14982578397212,258275.28403396843,287,55434
58,104.4145953441299,0.0,3838816800000000.0,12465770.789090907,12044340.367272733,44.22552727272727,192.8618181818182,171461.51993158346,275,53037
59,102.00431418596027,2e-09,3828872000000000.0,12486201.076923078,12338219.244755248,43.26094755244755,190.27622377622376,140843.76270038524,286,54419
60,95.53719777243678,1e-09,3883066200000000.0,12480571.2,12143507.967272727,43.57468363636365,192.2909090909092,200337.9187845424,275,52880
61,163.59965171575868,2e-09,3858394000000000.0,12481969.520912547,12368974.874524714,45.3186311787072,187.76045627376428,216307.28932728985,263,49381
66,194.09867632794968,3e-09,3889632000000000.0,12464204.17730496,12216311.570921982,43.83729787234045,191.3085106382978,384978.5698564521,282,53949
67,152.09247777766157,1e-09,3880961700000000.0,12392648.468992252,12117745.759689925,40.466713178294576,183.76356589147287,228843.85660206375,258,47411
68,134.97241267680678,0.0,3942939700000000.0,12407329.7781457,12057644.639072847,41.10476490066226,173.35430463576154,173349.49506867578,302,52353
69,142.38134288505174,0.0,3946729500000000.0,12452567.666666664,12080910.932539685,39.39668650793651,186.25396825396822,145274.1268980265,252,46936
70,194.35475155094383,3e-09,3905996000000000.0,12470031.95785441,12262253.620689655,41.90889655172415,176.34865900383147,231020.5358043616,261,46027
71,234.93515151745828,2e-09,3930985700000000.0,12471366.40671642,12257739.600746272,42.339473880597,180.0037313432836,311425.8267933879,268,48241
72,296.84824347039637,2e-09,3925234800000000.0,12464445.461240312,12250872.244186046,39.98772868217055,178.77519379844966,328439.12719090085,258,46124
73,208.00707016087148,2e-09,3865593500000000.0,12438553.85714286,12080500.390977444,41.62973308270678,198.35714285714286,252264.95785975692,266,52763
74,156.66984965419687,0.0,3865407000000000.0,12467756.340740737,12220735.155555552,41.32734074074075,193.7592592592593,214027.7145178035,270,52315
75,166.49733776352537,1e-09,3888948200000000.0,12474836.16835016,12077814.646464653,42.00379124579124,197.17845117845118,279248.0143233243,297,58562
76,214.28875637237758,0.0,3927601000000000.0,12472657.919847328,12207863.095419845,44.805595419847315,199.90076335877862,268457.3531318839,262,52374
77,232.50772926907524,9.300000000000001e-08,3900030800000000.0,12480723.019083973,12176627.118320612,45.96151145038169,199.8091603053436,238865.7413447118,262,52350
84,262.2859707917845,3e-09,3810462800000000.0,12488520.71814672,12128218.166023165,44.317613899613896,208.98841698841701,334552.1523014072,259,54128
86,205.6632332959824,0.0,3760810800000000.0,12487705.137681162,12110826.949275365,43.8751884057971,202.76449275362324,375086.9585941946,276,55963
87,176.75857973906508,2e-09,3819760000000000.0,12499045.610526312,12305658.364912285,42.751736842105274,203.1929824561404,309893.56377546425,285,57910
88,201.2191161102313,0.0,3849686800000000.0,12484515.36996337,12141777.08424909,44.293326007326,196.68131868131883,325610.0661334839,273,53694
89,149.26949049255632,0.0,3878090500000000.0,12488762.442105267,12247939.203508772,40.36326315789474,183.7684210526316,157380.62834923711,285,52374
90,143.51535193333044,2e-09,3878409400000000.0,12468589.793478258,12266487.249999998,40.86421739130434,176.6739130434782,283535.0188195113,276,48762
91,138.6515563938161,2e-09,3863984800000000.0,12495949.79032258,12320958.45564516,40.9371370967742,177.05645161290326,186862.7884446873,248,43910
92,119.70480334484785,0.0,3879048300000000.0,12496276.649831655,12347280.18518519,38.622047138047144,165.52525252525248,310929.48177330306,297,49161
93,119.09893570703944,0.0,3925817000000000.0,12486803.73103448,12282046.66551724,40.42796896551725,165.3379310344827,154247.0382858119,290,47948
94,113.23253287421178,3e-09,3917814100000000.0,12489350.541176468,12269874.227450972,40.466705882352926,175.87843137254902,180711.8099398836,255,44849
95,107.78505764771879,0.0,3915365000000000.0,12498524.358620692,11961168.637931038,40.537906896551725,160.9034482758621,219051.47813289566,290,46662
96,193.37677326844522,2e-09,3916061000000000.0,12491533.087786265,12283252.900763355,43.884664122137394,169.30152671755732,247037.7212651919,262,44357
97,211.78749847275859,2e-09,3921183800000000.0,12478328.384615388,12303201.73626374,41.60370695970696,190.1575091575092,237023.89759473212,273,51913
98,242.59348762105512,0.0,3846556000000000.0,12486118.057377055,12355376.450819673,45.28785655737703,205.55737704918042,195439.12680974512,244,50156
99,190.97111106345898,0.0,3757874700000000.0,12487437.093117412,12188519.846153844,45.96883805668015,205.085020242915,234038.11060512107,247,50656
100,151.68767206861602,0.0,3777241000000000.0,12489101.197879855,12103713.10954064,41.77825441696113,187.19081272084802,235562.85952209387,283,52975
101,114.97847045058417,0.0,3823115200000000.0,12495676.062499998,12008662.463815788,40.36730592105263,173.11842105263162,165806.42488229406,304,52628
102,122.93650330115896,0.0,3861309300000000.0,12490036.530769227,12319136.999999998,45.09021923076924,203.08846153846162,157142.6014186857,260,52803
103,99.55990971513184,0.0,3840775800000000.0,12494017.226277368,12200091.82846715,43.26226277372263,212.28102189781026,207863.1199905782,274,58165
104,98.76096329604906,0.0,3842234500000000.0,12492668.046099288,12281949.492907802,47.0808865248227,223.92907801418446,153165.66706141835,282,63148
105,121.12136228162922,5e-09,3847970500000000.0,12488082.18846154,12082566.638461536,46.372138461538455,215.06153846153848,158751.47629561715,260,55916
106,101.20505120564225,0.0,3849431500000000.0,12498200.382899627,12295030.657992568,44.7722788104089,200.2676579925651,153204.26745121038,269,53872
107,109.92269844385784,2e-09,3801758500000000.0,12490966.151639348,12270652.450819673,46.2082418032787,213.40163934426232,136078.31320971696,244,52070
108,120.11016061143549,1e-09,3770617600000000.0,12499027.86805556,12168042.888888884,43.365333333333346,199.84027777777783,149795.69629664632,288,57554
109,95.87493237204167,2e-09,3840650000000000.0,12489371.814332247,12188184.84690554,43.0627947882736,198.6449511400652,150511.3187950209,307,60984
110,133.05936227951022,1e-09,3871158400000000.0,12493025.591439687,12227085.447470818,44.89037354085604,206.06225680933858,220815.27200410853,257,52958
111,157.18052555773062,0.0,3823934000000000.0,12495395.284046693,12180830.12840467,45.75611284046692,202.69649805447472,167157.74876520384,257,52093
112,179.85821257037375,0.0,3802065000000000.0,12490730.548638133,12321332.05058366,44.353128404669285,196.9455252918288,248041.91416865285,257,50615
113,150.93167259613168,0.0,3818797000000000.0,12490699.115646258,12206604.040816326,41.10482653061226,183.07142857142867,282628.1899230067,294,53823
114,122.01833824376908,2e-09,3886240000000000.0,12493033.33807829,12118082.879003555,43.607263345195726,177.51957295373666,275685.0616539848,281,49883
115,146.43085866546122,1e-09,3905300800000000.0,12489330.708771933,12338275.392982453,43.627621052631575,173.7473684210527,183054.98361698847,285,49518
116,119.1922751051194,0.0,3949372500000000.0,12493010.815972226,12292045.38888889,41.25552083333334,176.6006944444444,269446.7002892994,288,50861
117,102.74394335998815,3e-09,3981672500000000.0,12501137.889312973,12102972.122137405,41.51898091603054,172.19083969465652,154904.92839885855,262,45114
118,120.7919067063285,1.0,4004643300000000.0,12484526.010869568,12281613.934782613,42.74675,174.15217391304353,221501.00173118274,276,48066
119,118.96007199254244,2e-09,4005511200000000.0,12496327.046762593,12293012.888489215,41.68392446043167,173.78776978417267,184283.10795179414,278,48313
120,128.63205316772502,0.0,4033086000000000.0,12497903.332061067,12185205.595419845,39.994717557251896,174.09541984732826,150075.90439256706,262,45613
121,122.49478447802,2e-09,3975571200000000.0,12495026.47307692,12188037.834615387,42.496276923076906,190.9423076923076,163808.83346781455,260,49645
122,131.95528588619558,3e-09,3948811000000000.0,12496330.121093748,12281374.847656256,43.20291015625001,197.30468750000009,97480.27892936669,256,50510
123,112.86475997950159,0.0,3874046500000000.0,12491386.32388664,12355516.680161947,42.66417004048582,204.3643724696356,141772.6664984555,247,50478
124,129.37485465429737,1e-09,3836841400000000.0,12491031.803030305,12220095.106060605,43.99451893939395,190.72348484848484,220786.7280816005,264,50351
125,107.16076272757148,1e-09,3851511700000000.0,12499571.6245614,12157808.347368425,42.478814035087716,190.35789473684216,153639.16365681554,285,54252
126,108.07121710801748,2e-09,3818807600000000.0,12494255.48288974,12186584.874524718,43.52771482889735,205.34600760456277,186183.57259017017,263,54006
127,109.49307871479381,0.0,3798970000000000.0,12496621.627376424,12141000.148288975,44.802509505703405,215.52851711026616,185975.07939492434,263,56684
128,113.86514359362663,7e-09,3813452300000000.0,12496488.321799304,11993378.470588235,45.46093425605535,214.98269896193767,201541.656795364,289,62130
129,107.79123022651406,3e-09,3811433000000000.0,12493895.89090909,12248608.785454547,43.02680727272727,200.6836363636363,122476.48313887462,275,55188
130,94.05037440283098,0.0,3834873200000000.0,12486673.647482015,12242285.532374104,44.113629496402886,200.44244604316552,136746.2471459138,278,55723
131,129.73274921900259,0.0,3790307800000000.0,12487956.529644266,12268715.300395258,46.84660079051383,210.14229249011856,205621.86229550568,253,53166
132,110.90736285610564,0.0,3806129000000000.0,12486796.197080296,12057145.38321168,42.63388321167884,202.6496350364964,185166.0929441709,274,55526
133,128.8373391736144,0.0,3834554000000000.0,12491281.416058393,12423935.737226278,45.00588321167886,207.7335766423357,357535.07258022623,274,56919
134,156.41853596732167,0.0,3870712600000000.0,12493085.109154927,12208376.278169015,44.70815140845072,206.76408450704218,265496.33164225024,284,58721
135,121.24617314993492,0.0,3952049900000000.0,12490933.812080538,12258223.999999994,44.80579865771811,198.8590604026846,283076.4932200577,298,59260
136,159.83809012072012,0.0,3977962200000000.0,12493184.823529406,12176714.17254902,47.303713725490205,201.14509803921572,258406.6035271828,255,51292
138,152.3782700661707,0.0,4020521000000000.0,12496571.507518798,12292521.308270678,45.75452255639099,198.92481203007517,261968.7272004104,266,52914
139,114.8497108552364,2e-09,4008798000000000.0,12498458.908450706,12395591.971830985,44.500010563380286,191.64788732394362,164339.3066394513,284,54428
140,160.50881906409717,1e-09,4024656500000000.0,12494259.996363634,12284310.858181816,47.90280363636364,187.32727272727269,178728.43171224446,275,51515
142,99.62316311274179,0.0,4022704000000000.0,12495261.219123505,12282113.31075697,42.02037450199202,188.0956175298805,74816.85995799857,251,47212
143,86.4751577929681,0.0,4019355000000000.0,12494676.564102568,12339793.076923078,42.27385714285713,177.029304029304,220845.9219526248,273,48329
144,123.65049723020155,0.0,3991708000000000.0,12494193.996282527,12287676.052044608,43.14221561338292,183.7843866171003,179043.29401270332,269,49438
145,125.9556876890806,0.0,3947848300000000.0,12491676.19140625,12418271.12890625,46.285125,203.94140625000009,161278.47266400425,256,52209
147,94.95380318537208,0.0,4008627000000000.0,12488953.714776635,12342307.635738833,45.315415807560136,218.7182130584192,229627.54353517716,291,63647
148,104.58209080838934,0.0,4037097500000000.0,12483439.438661713,12046129.631970262,44.086345724907055,211.9330855018588,159881.58699971027,269,57010
149,110.43705247214642,0.0,3963206800000000.0,12491210.497890295,12320763.81434599,46.33692827004218,225.56118143459915,254183.31026448013,237,53458
150,107.39851346271408,0.0,3914135000000000.0,12497694.432950193,12141410.076628352,45.165157088122605,206.63601532567054,156867.48759193282,261,53932
151,88.34985359990843,0.0,3967205000000000.0,12494286.06644518,12142804.691029895,44.25286046511628,207.31229235880392,153979.64543191233,301,62401
152,107.57600229298792,0.0,3953028800000000.0,12490587.539855074,12282142.608695654,46.12576811594202,214.76811594202897,210610.28501488038,276,59276
153,116.77947426049492,0.0,3980171200000000.0,12499607.507999998,12180772.675999999,45.81606399999999,219.332,406999.32633471256,250,54833
154,95.30593662053933,0.0,3943032600000000.0,12497391.622222224,12062260.155555556,43.356588888888886,202.24074074074082,86309.0937503865,270,54605
155,88.09720679500816,2e-09,3961302000000000.0,12489515.675090255,12151653.285198554,43.59100000000001,200.06137184115525,132129.79623548928,277,55417
156,106.83436073533922,2e-09,3979363700000000.0,12500214.066666672,12392352.985185185,45.8219037037037,196.96296296296296,179203.90262153052,270,53180
157,136.0519106050197,0.0,3959587500000000.0,12490816.224264706,12059186.19485294,46.03634926470587,209.7830882352941,184635.4395203614,272,57061
158,131.10367104172744,0.0,4000308600000000.0,12502672.431506852,12400698.3630137,46.708479452054796,214.04109589041096,147504.84198079552,292,62500
159,158.04642055142554,1e-09,4025428800000000.0,12491091.37992832,12242042.222222226,47.43872043010754,204.28673835125446,163108.64011034538,279,56996
160,210.1425387113887,3e-09,4006343600000000.0,12493238.90804598,12185162.371647507,47.74549425287356,200.65134099616856,338052.5111077865,261,52370
161,151.44159246617042,2e-09,3995809400000000.0,12484299.56985294,12286273.613970585,44.057628676470586,200.625,171028.03658932238,272,54570
162,269.12847219457626,1e-09,3934091500000000.0,12480008.76734694,12004124.779591834,46.19507346938776,166.99183673469386,241938.48592342818,245,40913
163,317.01932589226766,1e-09,3854200600000000.0,12492572.85123967,12098378.347107435,45.529640495867774,193.68595041322314,295166.8296654535,242,46872
164,132.6648820539294,0.0,3808733800000000.0,12492508.57751938,12220536.05426357,41.86476356589149,190.48062015503882,218427.66306884144,258,49144
165,125.39909829094415,0.0,3812906000000000.0,12498546.823943665,12297630.897887325,43.35095422535213,187.20070422535213,261883.7843125012,284,53165
166,106.30491890005564,3e-09,3852541400000000.0,12495290.836431228,12192299.54275093,42.00706691449813,186.29739776951672,230815.5566710616,269,50114
167,144.28073765372113,1e-09,3821111000000000.0,12504129.255144035,12275300.304526748,46.646584362139905,189.04115226337444,262299.82830722485,243,45937
168,125.10380067922155,2e-09,3798424200000000.0,12493890.853146853,12256794.919580422,41.82449999999999,180.30069930069928,315440.3750122044,286,51566
169,143.11407904528826,2e-09,3843245000000000.0,12490701.97153025,12160977.081850534,44.25852313167261,195.1672597864769,198488.6576792645,281,54842
170,241.5125846996771,0.0,3885534000000000.0,12492128.285198554,12337608.231046924,46.73315884476535,179.0938628158844,170332.2397292316,277,49609
172,138.61142278727482,1e-09,3884444400000000.0,12496670.615384614,12288511.861538462,42.580184615384624,198.0461538461539,182627.5214185,260,51492
173,99.43659957424696,1e-09,3866544800000000.0,12486876.224637685,12238136.03260869,42.83778985507247,199.5144927536232,114699.89982452648,276,55066
174,106.62829338418724,5e-09,3884901300000000.0,12492981.955326462,12290627.807560138,39.6889587628866,185.4432989690721,130761.2004906482,291,53964
175,98.09050302725012,3e-09,3907047000000000.0,12497522.2605364,12288610.00766284,46.2673601532567,210.67049808429118,145470.1956263086,261,54985
176,103.35378848864504,2e-09,3926384200000000.0,12515466.551369864,12322526.88356165,44.30719520547943,222.72602739726025,160792.27520027664,292,65036
177,101.27284841897772,0.0,3930711400000000.0,12498419.165492956,12343445.28873239,44.62192605633803,206.03873239436612,139410.1441122265,284,58515
178,111.32252119837312,2e-09,3998140500000000.0,12494963.940766547,12045816.703832753,44.960167247386735,200.85365853658539,218832.3494488002,287,57645
179,125.96359897763323,0.0,4024255200000000.0,12498245.123674912,12251589.61484099,45.38881978798589,219.41696113074204,194887.8554411261,283,62095
180,118.955897240656,1e-09,4051448300000000.0,12492837.42379183,12383936.53159851,45.4347063197026,209.1078066914499,218243.82573631871,269,56250
182,173.26816085778248,2e-09,4038025000000000.0,12492241.769230768,11906651.643356647,44.03797552447553,210.08041958041957,183749.47434255926,286,60083
184,173.02460756727984,4e-09,4036777800000000.0,12489934.848148147,12322656.22592592,43.61065925925925,205.59629629629632,176807.09782745547,270,55511
185,109.96589079954138,1e-09,4034122000000000.0,12491954.0234375,12227195.124999998,40.75305859375,190.3203125,137049.9750001403,256,48722
186,127.24965920598328,2e-09,4032857800000000.0,12495566.068027215,12258019.210884353,41.69938435374149,175.29251700680268,350611.7445714008,294,51536
187,112.76661582247473,2e-09,4034809300000000.0,12483404.542968748,12222213.324218756,40.44571484375,178.0234375,140611.03688074995,256,45574
188,127.7835591052032,0.0,4026961600000000.0,12485722.89298893,12373322.594095945,43.059741697416975,173.00369003690034,182603.94224930886,271,46884
189,126.70533568781157,2e-09,4001862400000000.0,12490234.082733816,12153536.920863304,42.84528776978416,178.52158273381283,309937.84622367076,278,49629
190,105.52926750194443,2e-09,3971813700000000.0,12491673.36111111,12280218.234126985,41.44625793650793,170.2817460317461,246823.1221939608,252,42911
191,94.16385775455322,3e-09,3967375000000000.0,12497751.407801416,12116742.503546098,39.34880851063832,159.8758865248227,121316.28183384455,282,45085
192,111.17934356131987,7e-09,3975405000000000.0,12505697.130597016,12302514.820895525,40.77167910447759,171.5149253731343,128223.90263469894,268,45966
193,88.2417623157833,0.0,4046801700000000.0,12494253.58974359,12302120.711538462,40.762009615384606,183.19871794871796,107975.91156226267,312,57158
194,107.36094728380242,0.0,4063659400000000.0,12486334.026515154,12276848.62878788,43.27946212121212,197.58712121212108,103220.34041394248,264,52163
195,104.26243200505323,0.0,4065900900000000.0,12493739.350553505,12198954.60516605,41.71892250922507,194.98523985239854,375663.0370328416,271,52841
196,90.68144113827879,2e-09,4036733000000000.0,12497681.011538455,12272220.53461538,41.100007692307685,196.11153846153846,93122.2707577892,260,50989
197,76.26672511148244,4e-09,4013650200000000.0,12493965.032727273,12103998.701818185,39.89989454545457,188.80000000000004,98269.09555330666,275,51920
198,72.35274778665227,1.0,4036806000000000.0,12488408.224264706,11954225.05514706,40.432426470588226,190.70220588235287,92433.55611019053,272,51871
199,72.3625607115298,0.0,4012915200000000.0,12497803.411538465,12336970.13846154,45.23384615384616,205.04615384615386,77176.1645165396,260,53312
200,72.81620829468268,1e-09,4045036700000000.0,12498066.616236165,12160822.442804424,44.33043173431733,213.58302583025832,105469.07954538493,271,57881
201,83.65962462253167,2e-09,3987692700000000.0,12502241.346007604,12244042.133079845,43.60953612167301,202.67300380228139,152807.04440351413,263,53303
202,84.0446057943436,1e-09,3985141800000000.0,12496029.955999995,12219379.696000002,42.77204400000002,190.17599999999996,102827.04370883123,250,47544
203,90.1861217136408,0.0,3937833800000000.0,12480638.14173228,12261910.85826772,43.68938582677166,202.7952755905512,110414.96670646184,254,51510
204,81.89745422233406,1.2e-08,3918343500000000.0,12491213.205128204,11967963.978021976,39.42704029304029,186.6556776556777,118069.46482064217,273,50957
205,78.57337299154763,3e-09,3912923500000000.0,12492918.379562045,12063865.010948906,41.05351459854015,192.37956204379557,119465.72138589637,274,52712
206,86.44743537985974,2e-09,3932343700000000.0,12490387.795774644,12034289.471830975,43.42910563380283,194.38732394366195,185972.7041635269,284,55206
207,136.01137403726048,1e-09,3907493300000000.0,12490605.116182573,12256954.481327802,46.059950207468866,207.60165975103743,152746.80822652337,241,50032
208,121.72441063937687,2e-09,3912749000000000.0,12499834.109154927,12295019.658450708,43.808404929577456,196.8415492957746,130687.42766828171,284,55903
209,124.67045558942759,0.0,3920698200000000.0,12491685.880866427,12196763.364620935,41.58078700361011,188.34657039711186,129786.89008124796,277,52172
210,77.26491060000744,0.0,3956377300000000.0,12492492.741258735,12209257.727272732,40.554132867132886,177.3286713286713,78330.99241001892,286,50716
211,76.88276173865191,3e-09,3974637400000000.0,12487134.192156864,12175440.423529413,42.49259215686274,178.27450980392163,102079.71620529145,255,45460
212,83.64694069830875,0.0,3989197000000000.0,12502835.086378735,12363097.906976745,45.17774750830564,167.17275747508302,156096.13666183018,301,50319
213,99.56778566188135,1e-09,4018462400000000.0,12499993.057034215,12239650.467680613,44.997771863117855,183.51711026615962,209566.97617806413,263,48265
214,87.55454943242235,0.0,4025420800000000.0,12499774.876865672,12388729.055970153,43.3936791044776,177.70149253731338,192671.92468293707,268,47624
215,84.43316057205888,2e-09,3986524800000000.0,12490422.704000005,12322430.815999998,41.573,183.74,98759.0980373044,250,45935
216,85.67672777465764,0.0,3956329000000000.0,12496680.3,12300270.50357143,40.9748892857143,168.5642857142857,172357.88145243138,280,47198
217,87.69708634819591,0.0,3987173600000000.0,12495031.818840582,12298187.605072465,44.23830072463767,179.0434782608696,188784.8876580407,276,49416
218,82.49830702814229,0.0,3953754200000000.0,12495481.568548387,12229337.064516125,44.07308870967741,199.95967741935485,167657.2069021998,248,49590
219,70.95829708425123,2e-09,3929817000000000.0,12497886.349823326,12120804.798586575,38.987325088339226,178.77385159010606,130805.03801222685,283,50593
