,time,avg_gas_price,min_gas_price,max_gas_price,avg_base_fee_per_gas,avg_difficulty,avg_gas_limit,avg_gas_used,avg_size,avg_transaction_count,sum_tx_ether,num_blk,num_trn
1006,2021-01-04 11:50:00+00:00,294.1048443421253,1.0,2286.558407293,,3798852400000000.0,12439056.4,12427181.300000003,44.7297,202.55,24389.012156711804,20,4051
1007,2021-01-04 11:55:00+00:00,277.7684256743373,6e-09,3612.957056571,,3800855200000000.0,12457696.428571425,11989738.857142858,36.74746428571429,185.2857142857143,15335.768724627156,28,5188
1008,2021-01-04 12:00:00+00:00,238.43316399998687,1.0,2400.0,,3824446000000000.0,12484302.068965519,12031738.965517238,44.06989655172414,217.96551724137933,35264.712449290906,29,6321
1009,2021-01-04 12:05:00+00:00,279.67417002454243,1.0,2280.00001459,,3825267000000000.0,12495372.5,12462919.666666668,46.33425,219.5,8311.908417836506,12,2634
1010,2021-01-04 12:10:00+00:00,238.5862289818523,3e-09,2375.0,,3815755800000000.0,12490899.925925925,11541773.407407407,44.16837037037036,212.44444444444443,32106.4842346036,27,5736
1011,2021-01-04 12:15:00+00:00,241.12940353879372,1.0,2280.0,,3822563800000000.0,12461672.695652174,12450617.08695652,45.80873913043478,215.00000000000003,16853.808945740722,23,4945
1012,2021-01-04 12:20:00+00:00,237.6540831442836,1.0,1456.481315992,,3817713000000000.0,12484331.81818182,11852093.409090906,43.978636363636355,200.8181818181818,35118.72078069199,22,4418
1013,2021-01-04 12:25:00+00:00,250.71147664567505,1.0,2310.0,,3816334300000000.0,12488953.684210526,11804645.157894734,39.212,209.89473684210526,12492.140569383704,19,3988
1014,2021-01-04 12:30:00+00:00,263.38138802702304,3e-09,2792.385134258,,3815282800000000.0,12487482.227272728,12475583.500000002,42.235272727272736,207.40909090909093,59476.706367322535,22,4563
1015,2021-01-04 12:35:00+00:00,269.5281874129406,1.0,1934.269780159,,3804319400000000.0,12480991.210526317,12459859.315789474,45.85389473684211,204.63157894736838,27843.614947376886,19,3888
1016,2021-01-04 12:40:00+00:00,279.0772519751722,1.0,31747.544023157,,3800086400000000.0,12509116.227272727,12491139.363636363,43.88581818181818,202.72727272727275,27172.546760321802,22,4460
