,time,avg_gas_price,min_gas_price,max_gas_price,avg_base_fee_per_gas,avg_difficulty,avg_gas_limit,avg_gas_used,avg_size,avg_transaction_count,sum_tx_ether,num_blk,num_trn
29,2021-01-02 05:00:00+00:00,48.19108810051593,0.0,9559.749600947,,3848833500000000.0,12476104.629213486,12361888.546816476,40.49389887640449,175.92509363295878,40543.644983893464,267,46972
30,2021-01-02 06:00:00+00:00,48.23096338438697,1.0,34765.229657853,,3842785000000000.0,12475428.15909091,12272687.753787879,38.29778409090911,165.24621212121218,73149.50183267074,264,43625
31,2021-01-02 07:00:00+00:00,48.444121930802524,0.0,12236.736972784,,3818104000000000.0,12458848.254612546,12258933.214022135,41.880785977859766,183.08487084870845,66399.70409036694,271,49616
32,2021-01-02 08:00:00+00:00,52.62738007594109,0.0,10430.961835871,,3807561500000000.0,12477470.229629634,12275932.396296296,43.640792592592575,195.47037037037038,62139.45597719565,270,52777
33,2021-01-02 09:00:00+00:00,51.34190115750929,2e-09,18600.138170934,,3852601200000000.0,12457524.62541806,12182551.658862878,39.49251505016722,162.7591973244147,66472.03901983229,299,48665
34,2021-01-02 10:00:00+00:00,54.844913017979096,1e-09,29336.161781792,,3885311400000000.0,12475790.56704981,12214424.314176247,39.70080842911877,169.4942528735633,79205.9883915444,261,44238
35,2021-01-02 11:00:00+00:00,59.64964370161076,1e-09,28964.965696586,,3822275800000000.0,12489662.958490571,12330819.196226416,41.28413962264151,177.7849056603774,78858.62472298698,265,47113
36,2021-01-02 12:00:00+00:00,106.4392268851341,1e-09,13220.08776562,,3837079000000000.0,12484497.614583332,12254484.28125,39.35027430555556,172.6493055555556,128433.718397517,288,49723
37,2021-01-02 13:00:00+00:00,160.26630082823013,0.0,37746.186317934,,3878647800000000.0,12477007.455223877,12275710.235074628,42.835242537313455,191.1940298507463,193371.39255516732,268,51240
38,2021-01-02 14:00:00+00:00,177.52139655952288,0.0,46195.6056399,,3879416000000000.0,12485763.562962966,12286982.537037041,43.026700000000005,203.26296296296294,140801.96617887355,270,54881
39,2021-01-02 15:00:00+00:00,170.49366309080787,2e-09,16134.542593814,,3855109500000000.0,12465754.40243903,12136209.130081307,42.33277235772358,198.37398373983734,128087.98124559702,246,48800
40,2021-01-02 16:00:00+00:00,216.43048102787935,0.0,78761.227747782,,3820389200000000.0,12471440.131944444,12322684.861111108,43.395298611111116,196.24999999999997,214230.74299664798,288,56520
41,2021-01-02 17:00:00+00:00,187.00325709745474,1e-09,18733.906583292,,3823008600000000.0,12484008.324626867,12322292.518656723,43.05688059701492,194.1679104477611,216077.99168434457,268,52037
42,2021-01-02 18:00:00+00:00,129.19463203500342,0.0,25512.976086374,,3873636000000000.0,12491532.98657718,12341466.744966442,40.217110738255045,170.758389261745,89095.9731808601,298,50886
43,2021-01-02 19:00:00+00:00,129.66951115198012,0.0,27684.953747755,,3904920600000000.0,12488754.225454548,12244159.56363636,41.00582181818181,177.3054545454546,92554.31972824737,275,48759
44,2021-01-02 20:00:00+00:00,133.37095975908156,0.0,10931.985725184,,3906186600000000.0,12476458.269372689,12316093.907749081,43.57123616236163,186.19188191881915,129922.98005863167,271,50458
45,2021-01-02 21:00:00+00:00,122.41041207889928,2e-09,20448.657704095,,3968277300000000.0,12491706.36619718,12164643.151408454,41.958390845070426,178.9859154929577,117799.20227379436,284,50832
46,2021-01-02 22:00:00+00:00,84.77250832012642,0.0,3042.918641881,,3952702000000000.0,12485608.880769232,12222307.030769233,40.2445923076923,168.99230769230766,116036.56739546968,260,43938
47,2021-01-02 23:00:00+00:00,71.19212609255591,0.0,12347.670862424,,3966980500000000.0,12454507.352941178,12350251.114186855,38.50171972318338,162.6470588235294,145982.2018444892,289,47005
48,2021-01-03 00:00:00+00:00,88.59686286126049,2e-09,8874.511821086,,3963987700000000.0,12486562.094262298,12216173.352459023,39.97552868852458,177.50409836065577,165359.461885225,244,43311
49,2021-01-03 01:00:00+00:00,91.48977101665845,0.0,30633.485811142,,3922659700000000.0,12485708.582375478,12130789.168582382,41.15716858237547,172.9386973180076,133474.89792458588,261,45137
50,2021-01-03 02:00:00+00:00,76.03189068838508,0.0,23990.512812706,,3887327700000000.0,12471570.43571429,12134847.446428573,39.588010714285716,182.91785714285712,96165.38174323883,280,51217
51,2021-01-03 03:00:00+00:00,69.77563947102861,0.0,22964.021701796,,3928055500000000.0,12478229.507246377,11922218.43115942,39.281597826086944,180.53623188405797,86946.6838252699,276,49828
52,2021-01-03 04:00:00+00:00,73.70370591868702,0.0,63100.0,,3868623300000000.0,12490914.413502108,12208900.12658228,40.60784388185653,178.00000000000009,98635.36539268201,237,42186
53,2021-01-03 05:00:00+00:00,101.60079143774585,0.0,39115.898032731,,3800113800000000.0,12482786.484374994,12126799.355468756,44.584359375000005,182.03125000000003,214368.62024212396,256,46600
54,2021-01-03 06:00:00+00:00,112.84969853472144,0.0,38273.370470661,,3766757500000000.0,12471086.132841326,12216599.675276756,43.12978966789669,190.9778597785977,141926.86653960304,271,51755
55,2021-01-03 07:00:00+00:00,83.62267168353978,0.0,11908.23062525,,3781471000000000.0,12472357.194656486,12117018.667938929,44.68824427480916,203.83587786259537,189674.67908055216,262,53405
56,2021-01-03 08:00:00+00:00,93.64133425065435,5e-09,36413.584572102,,3799060400000000.0,12480653.571428575,12282565.024390245,45.11363066202091,205.64111498257842,174113.02558858396,287,59019
57,2021-01-03 09:00:00+00:00,101.67391404162653,0.0,20273.045478385,,3828747800000000.0,12459493.926829264,12323407.369337982,43.751160278745644,193.14982578397215,258275.28403396843,287,55434
58,2021-01-03 10:00:00+00:00,104.4145953441299,0.0,8096.948826244,,3838816800000000.0,12465770.789090909,12044340.367272733,44.22552727272727,192.8618181818182,171461.51993158343,275,53037
59,2021-01-03 11:00:00+00:00,102.00431418596028,2e-09,12326.637438532,,3828872000000000.0,12486201.076923078,12338219.244755248,43.260947552447554,190.27622377622376,140843.76270038524,286,54419
60,2021-01-03 12:00:00+00:00,95.53719777243681,1e-09,24368.421,,3883066200000000.0,12480571.200000001,12143507.967272729,43.57468363636365,192.29090909090917,200337.9187845424,275,52880
61,2021-01-03 13:00:00+00:00,163.5996517157587,2e-09,10801.557817308,,3858394000000000.0,12481969.520912549,12368974.874524714,45.3186311787072,187.76045627376422,216307.28932728982,263,49381
62,2021-01-03 14:00:00+00:00,309.077224256204,2e-09,20161.208506689,,3859415500000000.0,12470540.233812952,12226925.187050361,47.42716906474819,201.49280575539572,511668.2576460628,278,56015
63,2021-01-03 15:00:00+00:00,360.6182086701037,1e-09,16336.328217886,,3900998500000000.0,12481630.961403504,12362559.835087715,47.95949824561403,225.55789473684212,475117.1613705382,285,64284
64,2021-01-03 16:00:00+00:00,516.1920935199878,1e-09,27605.629840006,,3873009000000000.0,12480988.440944882,12162053.740157481,48.35972047244095,211.98425196850394,429554.280898107,254,53844
65,2021-01-03 17:00:00+00:00,353.0167844246323,4e-09,7040.0,,3857978000000000.0,12488888.152173914,12271799.66666666,44.841036231884054,209.2391304347826,671843.1959020705,276,57750
66,2021-01-03 18:00:00+00:00,194.0986763279497,3e-09,65496.213441819,,3889632000000000.0,12464204.17730496,12216311.570921982,43.83729787234045,191.3085106382978,384978.56985645206,282,53949
67,2021-01-03 19:00:00+00:00,152.09247777766157,1e-09,13763.139539565,,3880961700000000.0,12392648.468992252,12117745.759689925,40.466713178294576,183.76356589147284,228843.85660206378,258,47411
68,2021-01-03 20:00:00+00:00,134.97241267680675,0.0,4880.308057582,,3942939700000000.0,12407329.778145699,12057644.639072848,41.10476490066226,173.35430463576154,173349.49506867578,302,52353
69,2021-01-03 21:00:00+00:00,142.38134288505177,0.0,9403.987305627,,3946729500000000.0,12452567.666666664,12080910.932539683,39.39668650793651,186.25396825396825,145274.1268980265,252,46936
70,2021-01-03 22:00:00+00:00,194.35475155094386,3e-09,15145.903791876,,3905996000000000.0,12470031.95785441,12262253.620689655,41.90889655172415,176.3486590038315,231020.53580436157,261,46027
71,2021-01-03 23:00:00+00:00,234.93515151745822,2e-09,13636.851767727,,3930985700000000.0,12471366.406716421,12257739.600746272,42.339473880597,180.0037313432836,311425.8267933879,268,48241
72,2021-01-04 00:00:00+00:00,296.8482434703964,2e-09,9018.732566532,,3925234800000000.0,12464445.461240312,12250872.244186046,39.98772868217055,178.77519379844966,328439.12719090085,258,46124
73,2021-01-04 01:00:00+00:00,208.00707016087148,2e-09,8053.103608447,,3865593500000000.0,12438553.85714286,12080500.390977444,41.62973308270677,198.35714285714286,252264.95785975686,266,52763
74,2021-01-04 02:00:00+00:00,156.66984965419687,0.0,14797.730725147,,3865407000000000.0,12467756.340740738,12220735.155555552,41.32734074074075,193.7592592592593,214027.7145178035,270,52315
75,2021-01-04 03:00:00+00:00,166.49733776352534,1e-09,4388.992391345,,3888948200000000.0,12474836.16835016,12077814.646464651,42.00379124579124,197.17845117845116,279248.0143233243,297,58562
76,2021-01-04 04:00:00+00:00,214.28875637237758,0.0,10532.396226171,,3927601000000000.0,12472657.919847328,12207863.095419845,44.80559541984732,199.90076335877862,268457.35313188384,262,52374
77,2021-01-04 05:00:00+00:00,232.50772926907524,9.3e-08,31200.25392499,,3900030800000000.0,12480723.019083971,12176627.118320612,45.961511450381686,199.80916030534357,238865.7413447118,262,52350
78,2021-01-04 06:00:00+00:00,389.87691331574916,1e-09,14979.508925278,,3876748600000000.0,12484595.156862743,12072542.12156863,46.05204705882352,201.80392156862746,406247.0228256708,255,51460
79,2021-01-04 07:00:00+00:00,519.1868232198686,0.0,17021.305602619,,3845336300000000.0,12491667.364912275,12244456.873684213,47.410680701754366,227.5894736842106,581648.7882597037,285,64863
80,2021-01-04 08:00:00+00:00,431.8887194631365,5e-09,6750.365599981,,3862481000000000.0,12494355.100806452,12324363.81451613,47.54392338709677,234.23790322580646,480867.0102174015,248,58091
81,2021-01-04 09:00:00+00:00,512.6167919098947,2e-09,13958.569407619,,3822422600000000.0,12486994.382352939,12190169.691176474,47.71299264705883,213.97426470588238,423343.56316791783,272,58201
82,2021-01-04 10:00:00+00:00,586.5161752623477,1e-09,32970.627726925,,3827144000000000.0,12465343.33085502,12165863.301115239,48.703706319702576,208.94795539033458,428697.0329603743,269,56207
83,2021-01-04 11:00:00+00:00,367.6259924691929,1e-09,6123.282147257,,3804630000000000.0,12482340.540740743,12270959.907407405,45.141370370370346,216.79629629629628,473852.5056611925,270,58535
84,2021-01-04 12:00:00+00:00,262.2859707917845,3e-09,31747.544023157,,3810462800000000.0,12488520.718146719,12128218.166023165,44.317613899613896,208.988416988417,334552.1523014072,259,54128
85,2021-01-04 13:00:00+00:00,262.841521654224,0.0,32395.096838718,,3766433500000000.0,12479881.453531593,11988151.204460971,44.13117100371747,215.47583643122675,426684.4723680989,269,57963
86,2021-01-04 14:00:00+00:00,205.66323329598242,0.0,37126.733382123,,3760810800000000.0,12487705.137681162,12110826.949275363,43.8751884057971,202.76449275362324,375086.9585941946,276,55963
87,2021-01-04 15:00:00+00:00,176.7585797390651,2e-09,3000.0,,3819760000000000.0,12499045.610526312,12305658.364912285,42.75173684210527,203.1929824561404,309893.56377546425,285,57910
88,2021-01-04 16:00:00+00:00,201.2191161102313,0.0,15684.806930577,,3849686800000000.0,12484515.36996337,12141777.08424909,44.293326007326,196.68131868131877,325610.06613348384,273,53694
89,2021-01-04 17:00:00+00:00,149.26949049255632,0.0,7606.561511392,,3878090500000000.0,12488762.442105267,12247939.203508772,40.36326315789474,183.7684210526316,157380.62834923711,285,52374
90,2021-01-04 18:00:00+00:00,143.51535193333044,2e-09,43804.645227658,,3878409400000000.0,12468589.793478258,12266487.249999998,40.864217391304344,176.6739130434782,283535.0188195113,276,48762
91,2021-01-04 19:00:00+00:00,138.6515563938161,2e-09,10105.669359265,,3863984800000000.0,12495949.790322581,12320958.455645159,40.9371370967742,177.05645161290326,186862.7884446873,248,43910
92,2021-01-04 20:00:00+00:00,119.70480334484785,0.0,10831.175978457,,3879048300000000.0,12496276.649831656,12347280.18518519,38.62204713804715,165.52525252525248,310929.48177330306,297,49161
93,2021-01-04 21:00:00+00:00,119.09893570703946,0.0,39000.0,,3925817000000000.0,12486803.73103448,12282046.66551724,40.427968965517245,165.3379310344827,154247.0382858119,290,47948
94,2021-01-04 22:00:00+00:00,113.23253287421178,3e-09,17635.750320844,,3917814100000000.0,12489350.541176468,12269874.227450972,40.466705882352926,175.87843137254904,180711.80993988356,255,44849
95,2021-01-04 23:00:00+00:00,107.7850576477188,0.0,2384.308107745,,3915365000000000.0,12498524.358620692,11961168.637931038,40.53790689655173,160.9034482758621,219051.47813289566,290,46662
96,2021-01-05 00:00:00+00:00,193.3767732684452,2e-09,28673.910501416,,3916061000000000.0,12491533.087786265,12283252.900763355,43.884664122137394,169.30152671755732,247037.7212651919,262,44357
97,2021-01-05 01:00:00+00:00,211.7874984727586,2e-09,22663.78757976,,3921183800000000.0,12478328.384615388,12303201.73626374,41.603706959706955,190.15750915750922,237023.89759473206,273,51913
98,2021-01-05 02:00:00+00:00,242.5934876210551,0.0,5240.0,,3846556000000000.0,12486118.057377055,12355376.450819673,45.287856557377026,205.5573770491804,195439.12680974512,244,50156
99,2021-01-05 03:00:00+00:00,190.97111106345898,0.0,11322.361513684,,3757874700000000.0,12487437.093117412,12188519.846153844,45.96883805668014,205.085020242915,234038.11060512104,247,50656
100,2021-01-05 04:00:00+00:00,151.68767206861602,0.0,4715.821451827,,3777241000000000.0,12489101.197879856,12103713.10954064,41.778254416961126,187.190812720848,235562.85952209382,283,52975
101,2021-01-05 05:00:00+00:00,114.97847045058417,0.0,7267.174644406,,3823115200000000.0,12495676.062499998,12008662.463815788,40.36730592105263,173.11842105263165,165806.42488229403,304,52628
102,2021-01-05 06:00:00+00:00,122.93650330115895,0.0,30413.845700584,,3861309300000000.0,12490036.530769229,12319136.999999998,45.090219230769236,203.0884615384616,157142.6014186857,260,52803
103,2021-01-05 07:00:00+00:00,99.55990971513184,0.0,5569.32162735,,3840775800000000.0,12494017.226277368,12200091.82846715,43.262262773722625,212.28102189781026,207863.1199905782,274,58165
104,2021-01-05 08:00:00+00:00,98.76096329604906,0.0,11020.9795681,,3842234500000000.0,12492668.046099288,12281949.492907802,47.080886524822695,223.92907801418446,153165.66706141835,282,63148
105,2021-01-05 09:00:00+00:00,121.12136228162922,5e-09,25177.887093052,,3847970500000000.0,12488082.18846154,12082566.638461536,46.37213846153846,215.06153846153848,158751.47629561715,260,55916
106,2021-01-05 10:00:00+00:00,101.20505120564225,0.0,4870.981538218,,3849431500000000.0,12498200.382899627,12295030.657992568,44.7722788104089,200.2676579925651,153204.26745121038,269,53872
107,2021-01-05 11:00:00+00:00,109.92269844385783,2e-09,9259.2593,,3801758500000000.0,12490966.151639348,12270652.450819673,46.208241803278696,213.40163934426232,136078.31320971696,244,52070
108,2021-01-05 12:00:00+00:00,120.11016061143549,1e-09,44853.147344704,,3770617600000000.0,12499027.86805556,12168042.888888884,43.365333333333346,199.8402777777778,149795.6962966463,288,57554
109,2021-01-05 13:00:00+00:00,95.87493237204166,2e-09,19291.70802967,,3840650000000000.0,12489371.814332247,12188184.846905539,43.0627947882736,198.6449511400652,150511.3187950209,307,60984
110,2021-01-05 14:00:00+00:00,133.0593622795102,1e-09,11622.044080247,,3871158400000000.0,12493025.591439687,12227085.447470818,44.89037354085604,206.06225680933858,220815.27200410853,257,52958
111,2021-01-05 15:00:00+00:00,157.18052555773062,0.0,4609.235124462,,3823934000000000.0,12495395.284046693,12180830.12840467,45.75611284046692,202.69649805447472,167157.74876520384,257,52093
112,2021-01-05 16:00:00+00:00,179.85821257037378,0.0,21428.571428561,,3802065000000000.0,12490730.548638131,12321332.050583659,44.35312840466929,196.94552529182877,248041.91416865285,257,50615
113,2021-01-05 17:00:00+00:00,150.93167259613168,0.0,12986.183089385,,3818797000000000.0,12490699.115646258,12206604.040816324,41.104826530612264,183.07142857142867,282628.1899230067,294,53823
114,2021-01-05 18:00:00+00:00,122.01833824376908,2e-09,11293.371828836,,3886240000000000.0,12493033.33807829,12118082.879003555,43.607263345195726,177.51957295373666,275685.0616539848,281,49883
115,2021-01-05 19:00:00+00:00,146.43085866546122,1e-09,6285.19625895,,3905300800000000.0,12489330.708771933,12338275.392982453,43.627621052631575,173.74736842105267,183054.98361698847,285,49518
116,2021-01-05 20:00:00+00:00,119.1922751051194,0.0,37303.782650228,,3949372500000000.0,12493010.815972224,12292045.38888889,41.25552083333334,176.60069444444437,269446.7002892994,288,50861
117,2021-01-05 21:00:00+00:00,102.74394335998815,3e-09,35763.041031113,,3981672500000000.0,12501137.889312971,12102972.122137403,41.51898091603055,172.19083969465652,154904.92839885855,262,45114
118,2021-01-05 22:00:00+00:00,120.79190670632853,1.0,59600.914749711,,4004643300000000.0,12484526.010869568,12281613.934782611,42.74675,174.15217391304353,221501.00173118274,276,48066
119,2021-01-05 23:00:00+00:00,118.96007199254245,2e-09,14897.628992506,,4005511200000000.0,12496327.046762591,12293012.888489215,41.68392446043167,173.78776978417267,184283.10795179414,278,48313
120,2021-01-06 00:00:00+00:00,128.63205316772502,0.0,29601.610058399,,4033086000000000.0,12497903.332061067,12185205.595419846,39.994717557251896,174.09541984732823,150075.90439256706,262,45613
121,2021-01-06 01:00:00+00:00,122.49478447802001,2e-09,3411.881538091,,3975571200000000.0,12495026.473076921,12188037.834615389,42.49627692307691,190.94230769230762,163808.83346781455,260,49645
122,2021-01-06 02:00:00+00:00,131.95528588619558,3e-09,4207.732602976,,3948811000000000.0,12496330.121093748,12281374.847656254,43.202910156250006,197.30468750000006,97480.27892936667,256,50510
123,2021-01-06 03:00:00+00:00,112.86475997950161,0.0,11671.697176224,,3874046500000000.0,12491386.32388664,12355516.680161947,42.66417004048582,204.36437246963564,141772.6664984555,247,50478
124,2021-01-06 04:00:00+00:00,129.37485465429737,1e-09,13108.882565506,,3836841400000000.0,12491031.803030306,12220095.106060604,43.99451893939395,190.72348484848484,220786.72808160054,264,50351
125,2021-01-06 05:00:00+00:00,107.16076272757147,1e-09,7210.432928176,,3851511700000000.0,12499571.6245614,12157808.347368423,42.47881403508772,190.35789473684218,153639.16365681557,285,54252
126,2021-01-06 06:00:00+00:00,108.07121710801748,2e-09,4889.487311895,,3818807600000000.0,12494255.48288974,12186584.874524718,43.527714828897345,205.34600760456274,186183.57259017017,263,54006
127,2021-01-06 07:00:00+00:00,109.49307871479382,0.0,11137.0,,3798970000000000.0,12496621.627376426,12141000.148288975,44.80250950570341,215.52851711026616,185975.07939492434,263,56684
128,2021-01-06 08:00:00+00:00,113.86514359362663,7e-09,2575.930992391,,3813452300000000.0,12496488.321799304,11993378.470588237,45.460934256055346,214.9826989619377,201541.65679536402,289,62130
129,2021-01-06 09:00:00+00:00,107.79123022651406,3e-09,2320.0,,3811433000000000.0,12493895.89090909,12248608.785454549,43.02680727272727,200.6836363636363,122476.48313887462,275,55188
130,2021-01-06 10:00:00+00:00,94.05037440283098,0.0,16625.472380513,,3834873200000000.0,12486673.647482015,12242285.532374103,44.11362949640288,200.4424460431655,136746.2471459138,278,55723
131,2021-01-06 11:00:00+00:00,129.73274921900256,0.0,9776.199978655,,3790307800000000.0,12487956.529644266,12268715.300395258,46.84660079051383,210.14229249011856,205621.86229550568,253,53166
132,2021-01-06 12:00:00+00:00,110.90736285610564,0.0,60002.816603095,,3806129000000000.0,12486796.197080296,12057145.38321168,42.633883211678835,202.6496350364964,185166.0929441709,274,55526
133,2021-01-06 13:00:00+00:00,128.8373391736144,0.0,5346.038424594,,3834554000000000.0,12491281.416058391,12423935.737226278,45.00588321167886,207.73357664233572,357535.07258022623,274,56919
134,2021-01-06 14:00:00+00:00,156.41853596732167,0.0,15296.134219373,,3870712600000000.0,12493085.109154928,12208376.278169015,44.70815140845072,206.7640845070422,265496.33164225024,284,58721
135,2021-01-06 15:00:00+00:00,121.24617314993492,0.0,12124.0,,3952049900000000.0,12490933.812080538,12258223.999999996,44.80579865771811,198.8590604026846,283076.49322005775,298,59260
136,2021-01-06 16:00:00+00:00,159.83809012072012,0.0,32531.135358186,,3977962200000000.0,12493184.823529406,12176714.17254902,47.303713725490205,201.14509803921578,258406.60352718277,255,51292
137,2021-01-06 17:00:00+00:00,162.57171804054855,2e-09,6395.313727762,,3968802000000000.0,12493777.306049826,12422667.516014243,45.935153024911045,201.09608540925268,456409.56661920797,281,56508
138,2021-01-06 18:00:00+00:00,152.3782700661707,0.0,73000.0,,4020521000000000.0,12496571.507518798,12292521.308270678,45.75452255639099,198.9248120300752,261968.7272004104,266,52914
139,2021-01-06 19:00:00+00:00,114.8497108552364,2e-09,14454.253198098,,4008798000000000.0,12498458.908450704,12395591.971830983,44.500010563380286,191.64788732394365,164339.3066394513,284,54428
140,2021-01-06 20:00:00+00:00,160.50881906409717,1e-09,39977.854465517,,4024656500000000.0,12494259.996363634,12284310.858181817,47.902803636363636,187.3272727272727,178728.43171224443,275,51515
141,2021-01-06 21:00:00+00:00,112.31826094414413,0.0,4881.774500986,,4050322500000000.0,12493239.236363638,12283197.356363634,43.12698909090907,182.05090909090913,982590.082298275,275,50064
142,2021-01-06 22:00:00+00:00,99.6231631127418,0.0,33333.0,,4022704000000000.0,12495261.219123505,12282113.31075697,42.02037450199202,188.09561752988054,74816.85995799857,251,47212
143,2021-01-06 23:00:00+00:00,86.47515779296809,0.0,4069.913445297,,4019355000000000.0,12494676.564102568,12339793.076923078,42.273857142857125,177.029304029304,220845.9219526248,273,48329
144,2021-01-07 00:00:00+00:00,123.65049723020154,0.0,2740.0,,3991708000000000.0,12494193.996282527,12287676.052044608,43.14221561338292,183.7843866171003,179043.29401270332,269,49438
145,2021-01-07 01:00:00+00:00,125.95568768908059,0.0,33334.0,,3947848300000000.0,12491676.19140625,12418271.12890625,46.285125,203.94140625000009,161278.47266400425,256,52209
146,2021-01-07 02:00:00+00:00,119.2730847964653,0.0,9015.686877692,,3971700000000000.0,12504580.98287671,12222911.828767117,43.3806198630137,203.83561643835617,831665.5361900915,292,59520
147,2021-01-07 03:00:00+00:00,94.95380318537208,0.0,10606.619799314,,4008627000000000.0,12488953.714776637,12342307.635738831,45.315415807560136,218.71821305841922,229627.54353517713,291,63647
